ID	Parity	Treatment	month	DM	ME	GE	FME	CP	ADIN	DMD	a	b	c	NDF
2330	2	3	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	4	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	5	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	6	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	2	3	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	3	3	1	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2330	3	3	2	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	6	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	7	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	8	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	16	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	17	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	18	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	19	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	20	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	21	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	1	2	22	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	8	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	9	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	10	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	16	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	17	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	2	2	18	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	3	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	3	2	2	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2334	3	2	3	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	7	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	8	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	9	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	16	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	17	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	18	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	19	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	20	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	1	2	21	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	10	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	11	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	12	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	16	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	17	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2341	2	2	18	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	7	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	8	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	9	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	1	3	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	4	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	5	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	6	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	2	3	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	2	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	3	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	4	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	3	3	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2361	4	3	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	4	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	5	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	6	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	1	3	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	1	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	2	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	3	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	13	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	2	3	14	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	1	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	11	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2364	3	3	12	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	5	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	6	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	7	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	16	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	17	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	18	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	19	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	1	2	20	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	9	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	10	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	11	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	16	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	2	2	17	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	3	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	3	2	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	3	2	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	3	2	4	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2378	3	2	5	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	9	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	10	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	11	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	1	3	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	7	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	8	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	9	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	2	3	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	5	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	6	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	7	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	16	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	3	3	17	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2379	4	3	1	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	1	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	1	2	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	1	2	3	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	1	2	4	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	1	2	5	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	1	2	6	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	1	2	7	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	1	2	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	1	2	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	1	2	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	5	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	6	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	7	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	8	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	2	2	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	2	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	3	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	4	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	5	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	6	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	7	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	8	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	9	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	10	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	11	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	12	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	13	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	14	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	15	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	3	2	16	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	4	2	1	0.901	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
2401	4	2	2	0.8948	11	17.9	11	160	0.5	0.78	0.3	0.6	0.15	446
